NO_OF_FRAMES	14180
NO_OF_CAMERAS	2
NO_OF_BODIES	1
FREQUENCY	20
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2018-05-13, 11:12:26	4529.38133216
DATA_INCLUDED	6D
BODY_NAMES	New Body #1
 X	 Y	 Z	 Roll	 Pitch	 Yaw	 Residual	 Rot[0]	 Rot[1]	 Rot[2]	 Rot[3]	 Rot[4]	 Rot[5]	 Rot[6]	 Rot[7]	 Rot[8]
60.95398	213.78725	-195.81998	-3.40657	0.23682	-10.94854	2.28703	0.98179	-0.18983	0.00723	0.18993	0.98002	-0.05912	0.00413	0.05942	0.99822	
59.64804	214.35735	-192.51086	-3.83755	0.20107	-10.90067	2.43027	0.98195	-0.18891	0.00922	0.18911	0.97971	-0.06638	0.00351	0.06693	0.99775	
58.01810	213.33415	-188.49188	-4.14469	0.11751	-10.95883	2.42039	0.98176	-0.18975	0.01173	0.19010	0.97917	-0.07135	0.00205	0.07228	0.99738	
56.82260	211.32213	-182.73877	-4.38777	-0.06753	-10.88637	2.45574	0.98200	-0.18822	0.01560	0.18886	0.97914	-0.07491	-0.00118	0.07651	0.99707	
55.44742	211.71788	-177.22937	-4.09156	-0.28871	-10.91715	2.35115	0.98189	-0.18855	0.01845	0.18939	0.97947	-0.06911	-0.00504	0.07135	0.99744	
54.37766	211.90622	-171.84555	-3.55565	-0.60965	-11.02553	2.34240	0.98149	-0.19023	0.02228	0.19124	0.97978	-0.05884	-0.01064	0.06201	0.99802	
52.83356	212.40836	-166.99908	-2.92387	-0.85347	-11.04586	2.38924	0.98137	-0.19060	0.02437	0.19157	0.98034	-0.04721	-0.01490	0.05100	0.99859	
52.26688	212.54974	-161.77875	-2.17180	-1.23012	-11.14649	2.35989	0.98091	-0.19238	0.02837	0.19327	0.98059	-0.03303	-0.02147	0.03789	0.99905	
51.09265	213.75444	-158.38699	-1.42695	-1.44181	-11.10487	2.32547	0.98097	-0.19193	0.02948	0.19254	0.98109	-0.01959	-0.02516	0.02489	0.99937	
50.28140	213.66432	-155.98935	-0.64225	-1.68716	-11.26163	2.35982	0.98032	-0.19495	0.03106	0.19520	0.98075	-0.00524	-0.02944	0.01120	0.99950	
49.79184	215.17332	-155.04349	0.04671	-1.81646	-11.10891	2.34838	0.98077	-0.19270	0.03095	0.19258	0.98126	0.00691	-0.03170	-0.00081	0.99950	
49.37079	215.45081	-155.44058	0.66443	-1.92183	-11.18074	2.33380	0.98047	-0.19427	0.03065	0.19380	0.98088	0.01788	-0.03354	-0.01159	0.99937	
48.91061	214.72476	-157.17215	0.92198	-1.90411	-11.10703	2.32226	0.98073	-0.19314	0.02950	0.19254	0.98104	0.02219	-0.03323	-0.01608	0.99932	
48.31711	215.95993	-161.22247	1.37778	-1.82103	-11.23114	2.24781	0.98035	-0.19546	0.02648	0.19467	0.98042	0.02977	-0.03178	-0.02403	0.99921	
47.56467	215.95114	-165.78662	1.41975	-1.63517	-11.23886	2.29234	0.98042	-0.19553	0.02315	0.19482	0.98038	0.02986	-0.02854	-0.02477	0.99929	
46.51190	215.85876	-172.07272	1.34183	-1.37705	-11.30600	2.33556	0.98031	-0.19655	0.01897	0.19599	0.98021	0.02767	-0.02403	-0.02341	0.99944	
45.86038	215.54799	-177.97369	1.06669	-1.12297	-11.40342	2.27338	0.98007	-0.19804	0.01553	0.19768	0.98002	0.02212	-0.01960	-0.01861	0.99963	
45.14896	213.89590	-184.06146	0.48518	-0.82438	-11.45002	2.26867	0.98000	-0.19863	0.01242	0.19849	0.98004	0.01116	-0.01439	-0.00847	0.99986	
44.47675	212.63742	-189.72198	-0.30407	-0.48020	-11.36544	2.36632	0.98036	-0.19702	0.00926	0.19706	0.98039	-0.00355	-0.00838	0.00531	0.99995	
43.77591	212.94487	-195.18744	-0.97430	-0.15019	-11.29321	2.37801	0.98063	-0.19576	0.00590	0.19583	0.98050	-0.01616	-0.00262	0.01700	0.99985	
43.25366	213.64839	-199.19012	-1.57136	0.11140	-11.36354	2.30089	0.98039	-0.19701	0.00350	0.19703	0.98002	-0.02727	0.00194	0.02742	0.99962	
43.39160	213.19232	-201.44034	-2.32883	0.28156	-11.30283	2.39278	0.98059	-0.19603	0.00315	0.19599	0.97976	-0.04081	0.00491	0.04063	0.99916	
42.73941	214.61079	-202.97769	-2.76033	0.48283	-11.36514	2.28189	0.98036	-0.19723	0.00124	0.19705	0.97917	-0.04887	0.00843	0.04816	0.99880	
42.97330	213.99283	-201.91165	-3.37396	0.53138	-11.28592	2.32484	0.98062	-0.19590	0.00244	0.19570	0.97886	-0.05953	0.00927	0.05885	0.99822	
42.95847	214.36861	-199.61432	-3.64163	0.50931	-11.33052	2.36701	0.98047	-0.19663	0.00378	0.19646	0.97842	-0.06402	0.00889	0.06351	0.99794	
43.49893	213.93909	-195.05472	-3.85546	0.36585	-11.32615	2.33271	0.98051	-0.19637	0.00696	0.19639	0.97822	-0.06718	0.00639	0.06724	0.99772	
43.61057	212.37479	-189.12262	-4.07964	0.21180	-11.23749	2.38975	0.98082	-0.19464	0.01025	0.19487	0.97829	-0.07050	0.00370	0.07114	0.99746	
43.60947	212.87344	-182.71533	-3.74188	-0.07203	-11.32912	2.38057	0.98051	-0.19595	0.01405	0.19644	0.97844	-0.06374	-0.00126	0.06526	0.99787	
44.38934	212.14433	-174.43066	-3.50792	-0.44946	-11.30241	2.35546	0.98058	-0.19515	0.01967	0.19598	0.97886	-0.05847	-0.00784	0.06118	0.99810	
44.81735	213.76968	-167.14676	-2.74418	-0.87952	-11.46137	2.34354	0.97994	-0.19776	0.02454	0.19868	0.97908	-0.04388	-0.01535	0.04787	0.99874	
45.79224	213.19016	-158.83649	-2.37984	-1.29541	-11.38788	2.37360	0.98006	-0.19636	0.03034	0.19740	0.97965	-0.03625	-0.02261	0.04151	0.99888	
46.54520	213.49969	-152.50092	-1.71477	-1.71022	-11.48016	2.32173	0.97956	-0.19806	0.03519	0.19894	0.97973	-0.02339	-0.02984	0.02991	0.99911	
47.40234	214.19122	-147.17859	-1.06223	-2.06312	-11.53162	2.34177	0.97918	-0.19922	0.03897	0.19978	0.97978	-0.01097	-0.03600	0.01853	0.99918	
47.86740	215.42255	-144.76807	-0.47016	-2.25946	-11.45440	2.34113	0.97932	-0.19826	0.04027	0.19843	0.98011	-0.00021	-0.03942	0.00820	0.99919	
49.26801	216.41806	-143.55237	0.04799	-2.48337	-11.44294	2.31014	0.97920	-0.19843	0.04230	0.19821	0.98012	0.00942	-0.04333	-0.00084	0.99906	
49.74121	218.47678	-145.76178	0.73537	-2.51349	-11.56776	2.17901	0.97875	-0.20106	0.04039	0.20033	0.97949	0.02137	-0.04385	-0.01282	0.99896	
50.03464	217.67839	-149.95490	0.81939	-2.37819	-11.54064	2.23431	0.97894	-0.20062	0.03779	0.19989	0.97956	0.02231	-0.04150	-0.01429	0.99904	
50.97168	217.70576	-155.97635	0.93330	-2.22201	-11.51560	2.30844	0.97913	-0.20023	0.03473	0.19948	0.97961	0.02370	-0.03877	-0.01628	0.99912	
50.59058	218.01337	-164.96454	0.98130	-1.83916	-11.50745	2.30475	0.97939	-0.20000	0.02803	0.19939	0.97965	0.02318	-0.03209	-0.01712	0.99934	
50.33035	217.49893	-174.37820	0.80970	-1.41480	-11.55459	2.28824	0.97944	-0.20062	0.02136	0.20024	0.97957	0.01879	-0.02469	-0.01413	0.99960	
50.04343	216.75229	-184.26495	0.54495	-0.97678	-11.67903	2.29018	0.97915	-0.20258	0.01477	0.20240	0.97922	0.01276	-0.01705	-0.00951	0.99981	
49.22958	215.82373	-194.62527	0.18691	-0.47043	-11.79488	2.31368	0.97885	-0.20443	0.00737	0.20440	0.97888	0.00487	-0.00821	-0.00326	0.99996	
48.93570	213.05698	-202.19199	-0.61982	0.00636	-11.67606	2.35230	0.97931	-0.20237	0.00208	0.20238	0.97925	-0.01062	0.00011	0.01082	0.99994	
48.32034	212.64525	-209.41541	-1.14551	0.45234	-11.67768	2.33853	0.97927	-0.20252	-0.00368	0.20240	0.97907	-0.02118	0.00789	0.01999	0.99977	
48.22708	212.42403	-214.18155	-1.60217	0.75485	-11.76482	2.30691	0.97891	-0.20418	-0.00719	0.20388	0.97853	-0.03006	0.01317	0.02796	0.99952	
48.34604	210.55910	-215.71524	-2.28710	0.96635	-11.77076	2.35242	0.97883	-0.20449	-0.00836	0.20397	0.97805	-0.04251	0.01687	0.03990	0.99906	
48.76999	209.62155	-214.58368	-2.96255	1.07950	-11.66127	2.28707	0.97919	-0.20281	-0.00798	0.20209	0.97785	-0.05442	0.01884	0.05167	0.99849	
49.64761	208.40443	-210.46021	-3.55073	1.01975	-11.59939	2.41967	0.97942	-0.20176	-0.00495	0.20104	0.97748	-0.06424	0.01780	0.06192	0.99792	
50.55353	208.93086	-204.30051	-3.72695	0.82124	-11.64367	2.41238	0.97932	-0.20231	-0.00089	0.20180	0.97716	-0.06655	0.01433	0.06500	0.99778	
51.54987	209.59695	-195.96875	-3.76416	0.53346	-11.67147	2.34157	0.97928	-0.20246	0.00418	0.20229	0.97709	-0.06617	0.00931	0.06565	0.99780	
52.90979	209.92163	-185.74918	-3.78469	0.12746	-11.64450	2.41817	0.97942	-0.20154	0.01115	0.20184	0.97725	-0.06510	0.00222	0.06601	0.99782	
55.05750	211.79941	-174.78409	-3.43340	-0.39983	-11.60115	2.39217	0.97955	-0.20033	0.01887	0.20109	0.97790	-0.05726	-0.00698	0.05989	0.99818	
56.97067	213.70555	-163.77023	-2.85592	-0.96002	-11.65956	2.33229	0.97923	-0.20103	0.02646	0.20207	0.97832	-0.04541	-0.01675	0.04982	0.99862	
58.49506	215.30655	-153.85098	-2.24814	-1.44054	-11.61755	2.38416	0.97920	-0.20026	0.03251	0.20131	0.97896	-0.03337	-0.02514	0.03921	0.99891	
60.27704	215.42593	-144.67148	-1.71935	-1.91506	-11.62671	2.35412	0.97893	-0.20046	0.03876	0.20142	0.97924	-0.02266	-0.03342	0.02999	0.99899	
61.83246	216.81154	-137.92661	-1.07451	-2.26527	-11.50642	2.35657	0.97914	-0.19872	0.04247	0.19932	0.97988	-0.01049	-0.03953	0.01874	0.99904	
63.01059	217.18492	-133.53397	-0.42832	-2.52295	-11.52924	2.32178	0.97887	-0.19954	0.04462	0.19967	0.97986	0.00147	-0.04402	0.00747	0.99900	
65.20908	216.99597	-131.14841	-0.06256	-2.75478	-11.46592	2.26596	0.97891	-0.19873	0.04732	0.19856	0.98005	0.00848	-0.04806	0.00109	0.99884	
66.02759	217.62506	-132.65674	0.44408	-2.76460	-11.54763	2.25922	0.97862	-0.20054	0.04570	0.19995	0.97965	0.01725	-0.04823	-0.00774	0.99881	
66.48648	216.15082	-136.83603	0.51565	-2.62641	-11.53651	2.41044	0.97877	-0.20039	0.04310	0.19978	0.97968	0.01798	-0.04582	-0.00899	0.99891	
66.69870	216.79546	-144.11539	0.64433	-2.34963	-11.52451	2.29983	0.97902	-0.20023	0.03792	0.19962	0.97969	0.01921	-0.04100	-0.01124	0.99910	
66.95224	216.82233	-152.98145	0.65240	-2.02831	-11.56766	2.33426	0.97907	-0.20091	0.03239	0.20040	0.97954	0.01825	-0.03539	-0.01138	0.99931	
66.43576	216.45564	-163.66251	0.40674	-1.57744	-11.70340	2.36411	0.97884	-0.20303	0.02552	0.20277	0.97915	0.01254	-0.02753	-0.00710	0.99960	
66.42001	216.07382	-174.52200	0.01148	-1.16362	-11.76450	2.29244	0.97879	-0.20389	0.01984	0.20385	0.97899	0.00434	-0.02031	-0.00020	0.99979	
66.01727	216.01280	-185.70142	-0.34471	-0.69674	-11.92198	2.28730	0.97836	-0.20650	0.01314	0.20656	0.97843	-0.00337	-0.01216	0.00602	0.99991	
65.67679	214.86340	-196.06863	-1.01415	-0.21959	-11.90783	2.32627	0.97847	-0.20624	0.00740	0.20634	0.97834	-0.01653	-0.00383	0.01770	0.99984	
64.57245	215.90492	-206.53055	-1.53917	0.34523	-11.76012	2.33554	0.97899	-0.20390	-0.00042	0.20381	0.97862	-0.02752	0.00603	0.02686	0.99962	
64.83063	216.35733	-214.27060	-1.93636	0.67124	-11.77640	2.40248	0.97888	-0.20436	-0.00457	0.20408	0.97831	-0.03547	0.01172	0.03379	0.99936	
65.22653	216.50035	-219.67191	-2.33823	0.92136	-11.75173	2.26497	0.97891	-0.20414	-0.00742	0.20365	0.97809	-0.04322	0.01608	0.04079	0.99904	
65.48114	215.77222	-222.88141	-2.79584	1.14197	-11.63664	2.39931	0.97925	-0.20242	-0.00966	0.20166	0.97808	-0.05179	0.01993	0.04877	0.99861	
65.92413	216.68460	-223.80978	-2.87399	1.21024	-11.61811	2.38608	0.97929	-0.20217	-0.01056	0.20134	0.97807	-0.05336	0.02112	0.05013	0.99852	
67.38458	217.17036	-221.53192	-2.88666	1.09299	-11.59612	2.37463	0.97941	-0.20170	-0.00854	0.20098	0.97815	-0.05316	0.01908	0.05035	0.99855	
68.42569	216.76964	-215.92303	-2.89972	0.90143	-11.56513	2.41811	0.97958	-0.20100	-0.00525	0.20046	0.97828	-0.05271	0.01573	0.05058	0.99860	
70.40555	216.09428	-207.58694	-2.82062	0.52034	-11.52390	2.38885	0.97980	-0.19997	0.00094	0.19977	0.97857	-0.05003	0.00908	0.04921	0.99875	
71.67819	217.45494	-197.76733	-2.34082	0.08350	-11.61468	2.32198	0.97952	-0.20122	0.00680	0.20133	0.97869	-0.04030	0.00146	0.04084	0.99916	
73.70346	216.05707	-184.88574	-2.20234	-0.44915	-11.59420	2.29951	0.97957	-0.20054	0.01540	0.20097	0.97893	-0.03607	-0.00784	0.03843	0.99923	
75.58475	215.74911	-171.70584	-1.76687	-1.06134	-11.71380	2.24240	0.97901	-0.20237	0.02439	0.20299	0.97882	-0.02643	-0.01852	0.03083	0.99935	
76.75598	213.09534	-158.75314	-1.67806	-1.56143	-11.71762	2.32670	0.97880	-0.20222	0.03262	0.20301	0.97890	-0.02314	-0.02725	0.02927	0.99920	
77.58334	213.94980	-146.95496	-1.10772	-2.05850	-11.89587	2.30550	0.97789	-0.20542	0.03913	0.20600	0.97848	-0.01151	-0.03592	0.01932	0.99917	
78.52435	212.86011	-136.08191	-0.98882	-2.44608	-11.85568	2.30356	0.97778	-0.20470	0.04531	0.20526	0.97867	-0.00812	-0.04268	0.01724	0.99894	
80.26596	210.98474	-126.55661	-0.94910	-2.89412	-11.90651	2.30921	0.97724	-0.20547	0.05281	0.20605	0.97852	-0.00579	-0.05049	0.01654	0.99859	
80.44919	210.97702	-121.20660	-0.71789	-3.08308	-12.02169	2.29696	0.97665	-0.20761	0.05521	0.20798	0.97813	-0.00105	-0.05378	0.01251	0.99847	
80.81348	210.45639	-119.02936	-0.59499	-3.19127	-12.13279	2.23917	0.97615	-0.20960	0.05661	0.20985	0.97773	0.00155	-0.05567	0.01037	0.99840	
80.52167	209.18391	-120.53525	-0.75862	-3.07849	-12.08490	2.38503	0.97643	-0.20865	0.05528	0.20906	0.97790	-0.00170	-0.05370	0.01322	0.99847	
79.98999	209.13010	-125.58716	-0.81367	-2.85189	-12.10235	2.31859	0.97656	-0.20895	0.05162	0.20940	0.97782	-0.00345	-0.04975	0.01418	0.99866	
79.25705	209.95569	-134.14523	-0.80823	-2.51782	-12.14266	2.30190	0.97668	-0.20972	0.04591	0.21014	0.97766	-0.00455	-0.04393	0.01409	0.99894	
77.56528	209.93727	-145.69592	-0.94504	-2.00273	-12.20058	2.32765	0.97682	-0.21074	0.03764	0.21121	0.97740	-0.00874	-0.03495	0.01648	0.99925	
75.76425	210.84451	-159.52679	-1.07765	-1.40342	-12.18700	2.31851	0.97717	-0.21062	0.02791	0.21104	0.97739	-0.01321	-0.02449	0.01880	0.99952	
73.52560	212.42528	-174.89789	-1.15772	-0.72422	-12.15331	2.32891	0.97751	-0.21024	0.01661	0.21051	0.97744	-0.01709	-0.01264	0.02020	0.99972	
72.29611	212.71274	-189.40652	-1.42955	-0.15125	-12.09282	2.35667	0.97781	-0.20937	0.00781	0.20950	0.97752	-0.02384	-0.00264	0.02495	0.99969	
70.42508	215.06819	-204.33121	-1.40465	0.46912	-12.04961	2.29083	0.97793	-0.20889	-0.00289	0.20875	0.97763	-0.02568	0.00819	0.02451	0.99967	
68.67944	215.12231	-216.76364	-1.68247	1.02194	-11.93675	2.35195	0.97822	-0.20725	-0.01137	0.20680	0.97785	-0.03241	0.01784	0.02936	0.99941	
67.33383	215.84737	-226.19193	-1.81007	1.43033	-11.92332	2.35598	0.97812	-0.20727	-0.01788	0.20654	0.97777	-0.03606	0.02496	0.03158	0.99919	
66.16162	217.27214	-232.93753	-1.79010	1.72510	-11.88340	2.34775	0.97813	-0.20674	-0.02301	0.20583	0.97790	-0.03676	0.03010	0.03122	0.99906	
66.19232	216.85643	-234.79541	-1.92150	1.74647	-11.89215	2.35484	0.97808	-0.20695	-0.02290	0.20597	0.97778	-0.03909	0.03048	0.03351	0.99897	
65.73227	216.70306	-233.44058	-1.96570	1.69820	-11.91912	2.35939	0.97801	-0.20740	-0.02189	0.20644	0.97765	-0.03968	0.02963	0.03429	0.99897	
65.49026	216.20346	-228.53784	-2.02046	1.48469	-11.94436	2.37969	0.97802	-0.20773	-0.01804	0.20689	0.97755	-0.03985	0.02591	0.03524	0.99904	
66.28278	215.32352	-219.47549	-2.07769	1.05343	-11.96055	2.36322	0.97813	-0.20775	-0.01046	0.20720	0.97751	-0.03927	0.01838	0.03625	0.99917	
67.28561	214.30734	-207.39798	-2.02699	0.43731	-12.06035	2.29970	0.97790	-0.20908	-0.00007	0.20894	0.97726	-0.03618	0.00763	0.03537	0.99935	
67.73669	214.58197	-194.70660	-1.70921	-0.18459	-12.20736	2.28874	0.97738	-0.21126	0.00945	0.21145	0.97697	-0.02847	-0.00322	0.02983	0.99955	
68.41702	214.10295	-180.66895	-1.59635	-0.81861	-12.16321	2.41622	0.97745	-0.21023	0.01983	0.21068	0.97726	-0.02422	-0.01429	0.02786	0.99951	
69.57703	214.43765	-166.84726	-1.31028	-1.47914	-12.13042	2.32224	0.97735	-0.20951	0.03004	0.21007	0.97754	-0.01693	-0.02581	0.02286	0.99941	
70.42395	214.20004	-153.93060	-1.10133	-2.06168	-12.08186	2.40940	0.97722	-0.20859	0.03920	0.20917	0.97781	-0.01127	-0.03598	0.01921	0.99917	
71.15137	214.84715	-144.03482	-0.63819	-2.55404	-12.22154	2.34632	0.97637	-0.21119	0.04591	0.21148	0.97738	-0.00145	-0.04456	0.01113	0.99894	
72.22968	214.82861	-136.23502	-0.41257	-2.93296	-12.17592	2.23256	0.97622	-0.21055	0.05153	0.21064	0.97756	0.00375	-0.05117	0.00719	0.99866	
72.82101	215.52867	-131.89706	-0.10119	-3.13303	-12.26719	2.30548	0.97571	-0.21238	0.05378	0.21215	0.97719	0.00989	-0.05465	0.00176	0.99850	
72.66849	214.55850	-131.42944	-0.15902	-3.05907	-12.15097	2.38718	0.97620	-0.21034	0.05275	0.21019	0.97762	0.00852	-0.05337	0.00277	0.99857	
73.25891	214.47760	-133.24988	-0.06951	-3.00427	-12.21984	2.27953	0.97600	-0.21160	0.05148	0.21137	0.97736	0.00991	-0.05241	0.00121	0.99862	
72.80444	214.11145	-138.39792	-0.13322	-2.72975	-12.25293	2.24232	0.97611	-0.21212	0.04703	0.21199	0.97724	0.00784	-0.04763	0.00232	0.99886	
71.59369	213.05099	-146.26663	-0.51957	-2.26246	-12.18211	2.37928	0.97672	-0.21066	0.04050	0.21086	0.97752	-0.00053	-0.03948	0.00906	0.99918	
70.82980	213.22478	-154.86972	-0.82455	-1.82749	-12.14165	2.36067	0.97713	-0.20986	0.03420	0.21022	0.97763	-0.00736	-0.03189	0.01438	0.99939	
69.40536	214.36211	-164.36340	-1.08573	-1.34421	-12.17502	2.28648	0.97724	-0.21043	0.02692	0.21084	0.97743	-0.01358	-0.02346	0.01894	0.99955	
67.66534	214.55525	-173.65994	-1.53364	-0.84059	-12.19364	2.36626	0.97733	-0.21076	0.01999	0.21119	0.97717	-0.02306	-0.01467	0.02676	0.99953	
65.61938	215.45299	-182.30576	-1.96257	-0.37147	-12.24584	2.35173	0.97723	-0.21177	0.01360	0.21210	0.97672	-0.03209	-0.00648	0.03425	0.99939	
63.80481	215.95718	-189.01013	-2.48324	0.04055	-12.17677	2.37178	0.97750	-0.21076	0.00845	0.21093	0.97658	-0.04250	0.00071	0.04333	0.99906	
61.97849	217.08415	-194.49506	-2.84018	0.35277	-12.20964	2.36321	0.97736	-0.21153	0.00447	0.21149	0.97612	-0.04973	0.00616	0.04955	0.99875	
60.27292	220.35376	-198.71701	-2.88771	0.56277	-12.24218	2.31988	0.97721	-0.21226	0.00110	0.21203	0.97591	-0.05131	0.00982	0.05038	0.99868	
58.78610	220.36540	-200.50021	-3.25359	0.69473	-12.13949	2.39937	0.97757	-0.21063	0.00010	0.21028	0.97592	-0.05803	0.01213	0.05675	0.99831	
57.04456	223.21371	-200.81177	-3.11852	0.74878	-12.13372	2.29140	0.97758	-0.21058	-0.00132	0.21018	0.97606	-0.05593	0.01307	0.05440	0.99843	
56.51947	222.89322	-198.46973	-3.11263	0.59069	-12.14225	2.37245	0.97758	-0.21058	0.00136	0.21033	0.97607	-0.05525	0.01031	0.05430	0.99847	
55.67230	228.04591	-196.66885	-2.49704	0.44749	-12.00252	2.36449	0.97811	-0.20809	0.00143	0.20795	0.97714	-0.04424	0.00781	0.04357	0.99902	
54.71576	228.27733	-192.68735	-2.20542	0.26667	-11.87613	2.39067	0.97858	-0.20582	0.00337	0.20579	0.97783	-0.03862	0.00465	0.03848	0.99925	
54.82584	230.86075	-187.94507	-1.34580	-0.12795	-12.00727	2.28476	0.97812	-0.20793	0.00707	0.20804	0.97786	-0.02251	-0.00223	0.02349	0.99972	
55.24353	231.18460	-182.56924	-0.86546	-0.48566	-11.89029	2.36112	0.97851	-0.20589	0.01141	0.20603	0.97846	-0.01303	-0.00848	0.01510	0.99985	
55.17697	232.43869	-177.82370	-0.01691	-0.82909	-12.06029	2.32680	0.97783	-0.20894	0.01421	0.20892	0.97793	0.00273	-0.01447	0.00030	0.99990	
55.94345	231.42615	-172.93201	0.29020	-1.13863	-11.95536	2.26246	0.97812	-0.20725	0.01839	0.20711	0.97828	0.00907	-0.01987	-0.00506	0.99979	
56.70355	232.35159	-169.13132	0.85255	-1.42686	-11.98392	2.29611	0.97790	-0.20798	0.02127	0.20757	0.97802	0.01972	-0.02490	-0.01487	0.99958	
56.96881	231.99356	-166.97928	1.13130	-1.56512	-12.01719	2.26197	0.97772	-0.20869	0.02260	0.20813	0.97778	0.02500	-0.02731	-0.01974	0.99943	
57.40262	231.36195	-165.56290	1.18959	-1.64100	-12.05725	2.22815	0.97754	-0.20943	0.02366	0.20880	0.97760	0.02628	-0.02864	-0.02075	0.99937	
58.27554	231.22821	-165.57532	1.11476	-1.66614	-12.08786	2.27247	0.97741	-0.20992	0.02435	0.20932	0.97752	0.02511	-0.02908	-0.01945	0.99939	
59.14359	228.45244	-165.60645	0.60442	-1.64020	-12.16265	2.24659	0.97715	-0.21097	0.02576	0.21060	0.97744	0.01634	-0.02862	-0.01054	0.99953	
59.39743	227.38972	-167.29614	0.11285	-1.47749	-12.26984	2.25027	0.97683	-0.21257	0.02478	0.21245	0.97714	0.00740	-0.02578	-0.00197	0.99967	
59.78650	226.32213	-169.18985	-0.60789	-1.27626	-12.22753	2.37294	0.97707	-0.21155	0.02401	0.21174	0.97731	-0.00565	-0.02227	0.01061	0.99970	
60.50018	225.40135	-171.06482	-1.35930	-1.09132	-12.24081	2.35794	0.97709	-0.21152	0.02364	0.21198	0.97709	-0.01915	-0.01905	0.02372	0.99954	
61.10806	224.80823	-172.99777	-2.00780	-0.93223	-12.36151	2.46468	0.97669	-0.21339	0.02338	0.21405	0.97634	-0.03074	-0.01627	0.03503	0.99925	
61.18506	225.11287	-175.37225	-2.56521	-0.70184	-12.37103	2.34910	0.97671	-0.21349	0.02154	0.21423	0.97592	-0.04110	-0.01225	0.04475	0.99892	
61.52567	224.88158	-176.90927	-3.17813	-0.52759	-12.31029	2.32813	0.97697	-0.21238	0.02080	0.21320	0.97561	-0.05221	-0.00921	0.05544	0.99842	
61.71356	224.76598	-178.43887	-3.56740	-0.39814	-12.38275	2.41653	0.97671	-0.21360	0.02012	0.21444	0.97494	-0.05929	-0.00695	0.06222	0.99804	
62.31876	224.90984	-178.90729	-3.75254	-0.38008	-12.39317	2.46795	0.97668	-0.21373	0.02051	0.21461	0.97470	-0.06250	-0.00663	0.06545	0.99783	
63.24133	224.95180	-178.26764	-3.79912	-0.45026	-12.35377	2.37022	0.97681	-0.21297	0.02184	0.21394	0.97481	-0.06305	-0.00786	0.06626	0.99777	
63.33478	225.41135	-178.20712	-3.57424	-0.47298	-12.31313	2.34113	0.97696	-0.21234	0.02134	0.21325	0.97521	-0.05915	-0.00825	0.06234	0.99802	
63.28934	225.04794	-177.14835	-3.32254	-0.54985	-12.23919	2.42988	0.97723	-0.21109	0.02165	0.21198	0.97575	-0.05461	-0.00960	0.05795	0.99827	
63.52451	225.26021	-175.33740	-2.65934	-0.74825	-12.39396	2.31106	0.97661	-0.21381	0.02270	0.21461	0.97577	-0.04252	-0.01306	0.04639	0.99884	
64.34152	225.47855	-173.05399	-2.09532	-0.97030	-12.31919	2.39847	0.97683	-0.21261	0.02433	0.21333	0.97645	-0.03211	-0.01693	0.03656	0.99919	
64.10983	225.46623	-171.26236	-1.39095	-1.10876	-12.40563	2.30791	0.97647	-0.21431	0.02411	0.21479	0.97646	-0.01955	-0.01935	0.02427	0.99952	
65.01685	225.26183	-169.13577	-0.86788	-1.31538	-12.29323	2.29763	0.97681	-0.21255	0.02565	0.21286	0.97703	-0.00991	-0.02296	0.01514	0.99962	
65.32541	225.84135	-167.85910	-0.21930	-1.42680	-12.32666	2.31192	0.97664	-0.21339	0.02514	0.21342	0.97696	0.00158	-0.02490	0.00383	0.99968	
66.09543	225.22185	-167.33932	0.20590	-1.51743	-12.37020	2.24225	0.97644	-0.21432	0.02510	0.21415	0.97676	0.00918	-0.02648	-0.00359	0.99964	
66.38403	223.87004	-167.67590	0.36856	-1.45811	-12.31208	2.30259	0.97668	-0.21339	0.02349	0.21317	0.97695	0.01171	-0.02545	-0.00643	0.99966	
66.26050	224.97363	-170.18478	0.80022	-1.34601	-12.45465	2.24946	0.97620	-0.21597	0.01992	0.21561	0.97630	0.01870	-0.02349	-0.01396	0.99963	
66.97150	224.54028	-172.15500	0.78268	-1.22533	-12.48771	2.36825	0.97612	-0.21650	0.01792	0.21618	0.97619	0.01796	-0.02138	-0.01366	0.99968	
67.17346	224.18613	-175.91296	0.69525	-1.00878	-12.55914	2.29657	0.97592	-0.21764	0.01454	0.21741	0.97595	0.01567	-0.01761	-0.01213	0.99977	
67.23166	222.24646	-179.08206	0.32954	-0.75090	-12.66470	2.28447	0.97559	-0.21931	0.01153	0.21923	0.97564	0.00848	-0.01311	-0.00575	0.99990	
67.94061	220.20039	-182.61700	-0.23051	-0.52299	-12.69597	2.28826	0.97551	-0.21974	0.00979	0.21977	0.97555	-0.00192	-0.00913	0.00402	0.99995	
67.97684	218.01335	-185.37885	-0.82523	-0.26535	-12.75526	2.36985	0.97531	-0.22070	0.00770	0.22078	0.97524	-0.01302	-0.00463	0.01440	0.99989	
68.16214	217.41115	-188.82919	-1.27843	-0.01155	-12.80133	2.27678	0.97514	-0.22151	0.00514	0.22157	0.97490	-0.02171	-0.00020	0.02231	0.99975	
68.91867	215.81786	-190.84137	-1.72901	0.12578	-12.95187	2.28411	0.97456	-0.22410	0.00462	0.22413	0.97410	-0.02990	0.00220	0.03017	0.99954	
