NO_OF_FRAMES	392
NO_OF_CAMERAS	2
NO_OF_BODIES	1
FREQUENCY	20
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2018-05-13, 11:12:26	4529.38133216
DATA_INCLUDED	6D
BODY_NAMES	New Body #1
 X	 Y	 Z	 Roll	 Pitch	 Yaw	 Residual	 Rot[0]	 Rot[1]	 Rot[2]	 Rot[3]	 Rot[4]	 Rot[5]	 Rot[6]	 Rot[7]	 Rot[8]
111.84592	143.87625	-176.18323	-1.40474	-0.68113	-0.89835	2.28939	0.99981	-0.01538	0.01227	0.01568	0.99958	-0.02433	-0.01189	0.02451	0.99963	
111.97519	144.20724	-175.98911	-1.36223	-0.69289	-0.95469	2.19944	0.99979	-0.01637	0.01248	0.01666	0.99958	-0.02357	-0.01209	0.02377	0.99964	
111.77518	143.50125	-176.21332	-1.52199	-0.66398	-0.89152	2.27811	0.99981	-0.01525	0.01200	0.01556	0.99953	-0.02638	-0.01159	0.02656	0.99958	
111.64798	143.35916	-176.35248	-1.60275	-0.64278	-0.87322	2.25637	0.99982	-0.01492	0.01164	0.01524	0.99950	-0.02780	-0.01122	0.02797	0.99955	
111.73871	143.83476	-176.31055	-1.58934	-0.65445	-0.86459	2.18775	0.99982	-0.01477	0.01183	0.01509	0.99951	-0.02756	-0.01142	0.02773	0.99955	
111.65472	144.24123	-176.86218	-1.59315	-0.64093	-0.89784	2.24835	0.99981	-0.01535	0.01162	0.01567	0.99950	-0.02762	-0.01119	0.02780	0.99955	
111.79315	143.98608	-176.54160	-1.65373	-0.65804	-0.94015	2.31267	0.99980	-0.01607	0.01195	0.01641	0.99945	-0.02867	-0.01148	0.02886	0.99952	
111.60944	144.93115	-176.89832	-1.57402	-0.63054	-0.93885	2.19558	0.99981	-0.01608	0.01145	0.01638	0.99949	-0.02728	-0.01100	0.02747	0.99956	
111.54364	144.90811	-177.27029	-1.59832	-0.61989	-0.93054	2.29577	0.99981	-0.01593	0.01127	0.01624	0.99948	-0.02771	-0.01082	0.02789	0.99955	
111.85706	144.16972	-176.86566	-1.67393	-0.65378	-0.94214	2.26503	0.99980	-0.01610	0.01188	0.01644	0.99944	-0.02902	-0.01141	0.02921	0.99951	
111.12680	144.50266	-177.59805	-1.62574	-0.56056	-0.94638	2.24827	0.99982	-0.01623	0.01025	0.01652	0.99947	-0.02821	-0.00978	0.02837	0.99955	
111.72113	145.39560	-177.40311	-1.54377	-0.62068	-0.93407	2.25674	0.99981	-0.01600	0.01127	0.01630	0.99951	-0.02676	-0.01083	0.02694	0.99958	
111.70398	145.64084	-177.23083	-1.50261	-0.61612	-0.95870	2.20950	0.99980	-0.01644	0.01119	0.01673	0.99952	-0.02604	-0.01075	0.02622	0.99960	
111.33920	145.75208	-177.60315	-1.45806	-0.57901	-0.91679	2.24494	0.99982	-0.01574	0.01051	0.01600	0.99955	-0.02528	-0.01011	0.02544	0.99963	
112.11917	145.82141	-177.06845	-1.45839	-0.65431	-0.92187	2.24195	0.99981	-0.01579	0.01182	0.01609	0.99955	-0.02526	-0.01142	0.02545	0.99961	
112.19183	146.04333	-176.87326	-1.42135	-0.66748	-0.91304	2.22578	0.99981	-0.01564	0.01204	0.01593	0.99957	-0.02462	-0.01165	0.02480	0.99962	
111.96347	145.54376	-176.68301	-1.48619	-0.63962	-0.90779	2.29900	0.99981	-0.01555	0.01157	0.01584	0.99954	-0.02576	-0.01116	0.02593	0.99960	
112.02750	145.46410	-176.51648	-1.49083	-0.64264	-0.89973	2.28712	0.99981	-0.01541	0.01162	0.01570	0.99954	-0.02584	-0.01122	0.02602	0.99960	
111.96622	145.72308	-176.78583	-1.43395	-0.64207	-0.88686	2.23813	0.99982	-0.01519	0.01159	0.01548	0.99957	-0.02485	-0.01121	0.02502	0.99962	
112.42456	145.35669	-176.19275	-1.43628	-0.69688	-0.90416	2.28942	0.99980	-0.01547	0.01255	0.01578	0.99957	-0.02487	-0.01216	0.02506	0.99961	
112.63947	145.33105	-175.83151	-1.41471	-0.70979	-0.90100	2.21813	0.99980	-0.01541	0.01277	0.01572	0.99958	-0.02449	-0.01239	0.02469	0.99962	
112.15741	144.85651	-176.85321	-1.44268	-0.65269	-0.90250	2.30587	0.99981	-0.01546	0.01178	0.01575	0.99956	-0.02499	-0.01139	0.02518	0.99962	
112.06329	145.21460	-177.25085	-1.41574	-0.64053	-0.91189	2.24812	0.99981	-0.01563	0.01157	0.01591	0.99957	-0.02453	-0.01118	0.02471	0.99963	
111.92682	145.10086	-177.42542	-1.39062	-0.62536	-0.94198	2.22683	0.99981	-0.01617	0.01131	0.01644	0.99957	-0.02409	-0.01091	0.02427	0.99965	
112.04498	145.05588	-177.64685	-1.39480	-0.63766	-0.94568	2.25730	0.99980	-0.01623	0.01153	0.01650	0.99957	-0.02415	-0.01113	0.02434	0.99964	
112.17905	145.88570	-178.10449	-1.35054	-0.64672	-0.98576	2.27511	0.99979	-0.01693	0.01169	0.01720	0.99958	-0.02337	-0.01129	0.02357	0.99966	
112.06818	145.82550	-178.37332	-1.35396	-0.63892	-1.00860	2.26252	0.99978	-0.01733	0.01156	0.01760	0.99957	-0.02343	-0.01115	0.02363	0.99966	
112.19446	144.30042	-178.09537	-1.61696	-0.63956	-0.96738	2.31094	0.99980	-0.01656	0.01163	0.01688	0.99946	-0.02803	-0.01116	0.02822	0.99954	
112.21844	145.04483	-177.98376	-1.58161	-0.64174	-0.95797	2.23119	0.99980	-0.01640	0.01166	0.01672	0.99948	-0.02741	-0.01120	0.02760	0.99956	
111.89081	145.76547	-178.33087	-1.49295	-0.59369	-0.97757	2.20707	0.99980	-0.01679	0.01080	0.01706	0.99952	-0.02587	-0.01036	0.02605	0.99961	
112.40100	145.73157	-177.71960	-1.48299	-0.64380	-0.98309	2.22725	0.99979	-0.01686	0.01167	0.01716	0.99952	-0.02568	-0.01124	0.02588	0.99960	
112.39630	143.84866	-177.29129	-1.67945	-0.64234	-0.98923	2.26817	0.99979	-0.01693	0.01171	0.01726	0.99943	-0.02911	-0.01121	0.02931	0.99951	
112.55484	143.88652	-176.77472	-1.67228	-0.65295	-0.98115	2.21996	0.99979	-0.01678	0.01189	0.01712	0.99943	-0.02898	-0.01140	0.02918	0.99951	
112.26642	143.65240	-176.64819	-1.67112	-0.62063	-0.94645	2.25730	0.99980	-0.01619	0.01131	0.01652	0.99944	-0.02898	-0.01083	0.02916	0.99952	
113.00995	144.04971	-175.85809	-1.62308	-0.70783	-0.94959	2.21601	0.99979	-0.01622	0.01282	0.01657	0.99947	-0.02812	-0.01235	0.02832	0.99952	
112.28253	143.19914	-176.25992	-1.68355	-0.64210	-0.92404	2.32917	0.99981	-0.01579	0.01167	0.01613	0.99944	-0.02919	-0.01121	0.02938	0.99951	
112.56534	143.93335	-175.80920	-1.54917	-0.68366	-0.95324	2.21376	0.99979	-0.01631	0.01238	0.01664	0.99950	-0.02683	-0.01193	0.02703	0.99956	
112.65802	143.90192	-175.78928	-1.50375	-0.71006	-0.97576	2.22918	0.99978	-0.01670	0.01283	0.01703	0.99952	-0.02603	-0.01239	0.02624	0.99958	
112.17432	143.74319	-176.31329	-1.50349	-0.67234	-0.96370	2.23653	0.99979	-0.01651	0.01217	0.01682	0.99952	-0.02604	-0.01173	0.02624	0.99959	
111.76669	143.82141	-176.91248	-1.49082	-0.64191	-0.95682	2.28382	0.99980	-0.01640	0.01163	0.01670	0.99953	-0.02583	-0.01120	0.02602	0.99960	
111.64554	144.11774	-176.96469	-1.45369	-0.62664	-0.96542	2.24063	0.99980	-0.01657	0.01136	0.01685	0.99954	-0.02518	-0.01094	0.02537	0.99962	
111.74966	144.48845	-177.08936	-1.44524	-0.65747	-0.95388	2.24085	0.99980	-0.01635	0.01189	0.01665	0.99955	-0.02503	-0.01147	0.02522	0.99962	
111.51566	144.72885	-177.70926	-1.43310	-0.62910	-0.93924	2.25620	0.99981	-0.01611	0.01138	0.01639	0.99956	-0.02483	-0.01098	0.02501	0.99963	
110.91226	145.48372	-178.49298	-1.38046	-0.55195	-0.93795	2.25863	0.99982	-0.01613	0.01002	0.01637	0.99958	-0.02393	-0.00963	0.02409	0.99966	
110.75275	145.56343	-178.80145	-1.39187	-0.53402	-0.94127	2.23770	0.99982	-0.01620	0.00972	0.01643	0.99957	-0.02413	-0.00932	0.02429	0.99966	
111.29163	145.31073	-178.56494	-1.43432	-0.58701	-0.95951	2.26221	0.99981	-0.01648	0.01066	0.01674	0.99955	-0.02486	-0.01025	0.02503	0.99963	
111.48886	145.43814	-178.50967	-1.40457	-0.60790	-0.99126	2.24734	0.99979	-0.01703	0.01103	0.01730	0.99955	-0.02432	-0.01061	0.02451	0.99964	
111.51685	145.71451	-178.35971	-1.38457	-0.60284	-1.01328	2.21289	0.99979	-0.01742	0.01094	0.01768	0.99956	-0.02397	-0.01052	0.02416	0.99965	
111.46423	145.21957	-178.44040	-1.41529	-0.60188	-1.02111	2.25457	0.99979	-0.01756	0.01094	0.01782	0.99954	-0.02451	-0.01050	0.02470	0.99964	
111.46161	144.77196	-178.13147	-1.46214	-0.59965	-1.02689	2.25205	0.99978	-0.01765	0.01092	0.01792	0.99952	-0.02532	-0.01047	0.02551	0.99962	
111.43976	144.46024	-177.97406	-1.44592	-0.60267	-1.03561	2.21065	0.99978	-0.01780	0.01097	0.01807	0.99952	-0.02504	-0.01052	0.02523	0.99963	
111.35062	144.42947	-177.60654	-1.40119	-0.60387	-1.10440	2.21799	0.99976	-0.01901	0.01101	0.01927	0.99952	-0.02425	-0.01054	0.02445	0.99965	
111.37930	144.16154	-177.29688	-1.46399	-0.60096	-1.03170	2.23332	0.99978	-0.01773	0.01094	0.01800	0.99952	-0.02536	-0.01049	0.02555	0.99962	
111.75790	142.91023	-176.70984	-1.64619	-0.64027	-0.95334	2.31164	0.99980	-0.01631	0.01165	0.01664	0.99945	-0.02854	-0.01117	0.02873	0.99952	
111.46332	143.39670	-176.74072	-1.55910	-0.61265	-0.95534	2.22154	0.99980	-0.01638	0.01114	0.01667	0.99950	-0.02703	-0.01069	0.02721	0.99957	
111.97339	143.88181	-176.36038	-1.52873	-0.66429	-0.94875	2.24356	0.99980	-0.01624	0.01203	0.01656	0.99951	-0.02648	-0.01159	0.02668	0.99958	
112.07663	143.61841	-176.04150	-1.55337	-0.67023	-0.95274	2.21042	0.99979	-0.01630	0.01214	0.01663	0.99950	-0.02691	-0.01170	0.02711	0.99956	
112.07678	144.34912	-176.15091	-1.50780	-0.65534	-0.96324	2.21441	0.99979	-0.01650	0.01187	0.01681	0.99952	-0.02612	-0.01144	0.02631	0.99959	
112.41382	143.87387	-176.31180	-1.55944	-0.67707	-0.93944	2.23576	0.99980	-0.01607	0.01226	0.01639	0.99950	-0.02702	-0.01182	0.02721	0.99956	
111.87033	144.11755	-177.32455	-1.58400	-0.59152	-0.92293	2.27395	0.99982	-0.01582	0.01076	0.01611	0.99949	-0.02747	-0.01032	0.02764	0.99956	
112.53769	144.09250	-177.17630	-1.58286	-0.64632	-0.92192	2.25125	0.99981	-0.01577	0.01172	0.01609	0.99949	-0.02744	-0.01128	0.02762	0.99955	
112.45413	144.23962	-177.61523	-1.54840	-0.61325	-0.94415	2.25961	0.99981	-0.01618	0.01114	0.01648	0.99950	-0.02684	-0.01070	0.02702	0.99958	
113.02805	144.87488	-177.72015	-1.51702	-0.63861	-0.94512	2.23764	0.99980	-0.01619	0.01158	0.01649	0.99952	-0.02629	-0.01115	0.02647	0.99959	
112.66780	144.53366	-178.24283	-1.47706	-0.58570	-0.99320	2.24260	0.99980	-0.01706	0.01066	0.01733	0.99952	-0.02560	-0.01022	0.02578	0.99962	
112.88214	144.39966	-178.34885	-1.47024	-0.59475	-0.99382	2.24149	0.99980	-0.01707	0.01082	0.01734	0.99953	-0.02547	-0.01038	0.02566	0.99962	
112.98544	144.71748	-178.58633	-1.45760	-0.57174	-0.98248	2.29494	0.99980	-0.01689	0.01041	0.01715	0.99953	-0.02526	-0.00998	0.02544	0.99963	
113.44704	145.51082	-178.54779	-1.30627	-0.61208	-0.99498	2.23190	0.99979	-0.01712	0.01107	0.01736	0.99959	-0.02261	-0.01068	0.02280	0.99968	
113.37415	145.98416	-178.39886	-1.22374	-0.59726	-1.03934	2.25927	0.99978	-0.01791	0.01081	0.01814	0.99961	-0.02116	-0.01042	0.02136	0.99972	
114.03075	145.29745	-177.44958	-1.25498	-0.65761	-1.06373	2.21315	0.99976	-0.01831	0.01188	0.01856	0.99959	-0.02169	-0.01148	0.02190	0.99969	
113.59999	144.45184	-177.62625	-1.32779	-0.60807	-1.04676	2.27111	0.99978	-0.01802	0.01103	0.01827	0.99957	-0.02297	-0.01061	0.02317	0.99968	
114.06970	144.00427	-176.92038	-1.35211	-0.66045	-1.06029	2.24158	0.99976	-0.01823	0.01196	0.01850	0.99956	-0.02338	-0.01153	0.02360	0.99966	
114.24817	143.20448	-176.60156	-1.46448	-0.66584	-0.97366	2.23462	0.99979	-0.01669	0.01205	0.01699	0.99953	-0.02536	-0.01162	0.02556	0.99961	
114.07457	143.49452	-176.72858	-1.41129	-0.64295	-1.03131	2.22717	0.99978	-0.01772	0.01166	0.01800	0.99954	-0.02442	-0.01122	0.02463	0.99963	
114.39835	143.05911	-176.46567	-1.46793	-0.67227	-1.03107	2.25372	0.99977	-0.01769	0.01219	0.01799	0.99952	-0.02540	-0.01173	0.02562	0.99960	
114.45821	142.97464	-176.31506	-1.46978	-0.66608	-1.02196	2.26237	0.99977	-0.01753	0.01208	0.01783	0.99952	-0.02544	-0.01163	0.02565	0.99960	
114.52065	142.99268	-176.60150	-1.45870	-0.66764	-1.01221	2.22662	0.99978	-0.01736	0.01210	0.01766	0.99953	-0.02525	-0.01165	0.02545	0.99961	
114.75310	142.73531	-176.35718	-1.47549	-0.68102	-1.02108	2.29062	0.99977	-0.01751	0.01234	0.01782	0.99952	-0.02553	-0.01189	0.02575	0.99960	
114.26631	142.79820	-177.07538	-1.48642	-0.61681	-1.02518	2.15436	0.99978	-0.01761	0.01122	0.01789	0.99951	-0.02574	-0.01077	0.02594	0.99961	
114.86165	141.89029	-176.61719	-1.60050	-0.67721	-1.03772	2.28979	0.99977	-0.01777	0.01232	0.01811	0.99945	-0.02771	-0.01182	0.02793	0.99954	
114.65031	142.52704	-177.01407	-1.54944	-0.64640	-1.02603	2.23894	0.99978	-0.01760	0.01176	0.01791	0.99948	-0.02683	-0.01128	0.02704	0.99957	
114.61127	143.02296	-176.71143	-1.49736	-0.64282	-1.06286	2.19278	0.99977	-0.01825	0.01170	0.01855	0.99949	-0.02592	-0.01122	0.02613	0.99960	
114.67616	143.26968	-176.72986	-1.47319	-0.65783	-1.05516	2.19317	0.99976	-0.01811	0.01195	0.01841	0.99951	-0.02549	-0.01148	0.02571	0.99960	
114.21667	142.72371	-176.79855	-1.54690	-0.60800	-1.06602	2.26239	0.99977	-0.01831	0.01111	0.01860	0.99947	-0.02679	-0.01061	0.02699	0.99958	
114.85170	142.97833	-176.04248	-1.49895	-0.69657	-1.06142	2.20395	0.99975	-0.01820	0.01264	0.01852	0.99949	-0.02593	-0.01216	0.02616	0.99958	
114.15627	142.33228	-176.78955	-1.61319	-0.61819	-1.04340	2.34746	0.99978	-0.01790	0.01130	0.01821	0.99944	-0.02795	-0.01079	0.02815	0.99955	
114.59691	141.99335	-175.96585	-1.64285	-0.68091	-1.01130	2.29443	0.99977	-0.01730	0.01238	0.01765	0.99944	-0.02846	-0.01188	0.02867	0.99952	
