NO_OF_FRAMES	14124
NO_OF_CAMERAS	2
NO_OF_BODIES	1
FREQUENCY	20
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2018-05-13, 11:12:26	4529.38133216
DATA_INCLUDED	6D
BODY_NAMES	New Body #1
 X	 Y	 Z	 Roll	 Pitch	 Yaw	 Residual	 Rot[0]	 Rot[1]	 Rot[2]	 Rot[3]	 Rot[4]	 Rot[5]	 Rot[6]	 Rot[7]	 Rot[8]
38.76401	158.33197	-113.81137	-1.26673	-3.08855	-3.23196	2.23085	0.99696	-0.05518	0.05503	0.05630	0.99823	-0.01903	-0.05388	0.02207	0.99830	
37.52628	157.18903	-126.15073	-1.49271	-2.56600	-3.24490	2.22639	0.99740	-0.05542	0.04616	0.05655	0.99812	-0.02347	-0.04477	0.02602	0.99866	
35.35443	157.14146	-141.13000	-1.58245	-1.91991	-3.20817	2.30708	0.99787	-0.05502	0.03498	0.05593	0.99810	-0.02570	-0.03350	0.02760	0.99906	
33.02942	156.93994	-156.75906	-1.63076	-1.25532	-3.16703	2.25668	0.99823	-0.05460	0.02344	0.05523	0.99810	-0.02720	-0.02191	0.02845	0.99936	
30.63834	157.35455	-172.33664	-1.56820	-0.63135	-3.12648	2.24010	0.99845	-0.05422	0.01249	0.05454	0.99815	-0.02673	-0.01102	0.02737	0.99956	
27.34207	156.40276	-186.95908	-1.55943	0.02539	-3.08510	2.32236	0.99855	-0.05381	0.00102	0.05382	0.99818	-0.02720	0.00044	0.02721	0.99963	
24.14374	155.34491	-199.07092	-1.53212	0.57240	-3.03266	2.40039	0.99855	-0.05315	-0.00856	0.05290	0.99823	-0.02723	0.00999	0.02674	0.99959	
20.89249	154.80286	-208.49301	-1.49115	1.02849	-2.98189	2.12186	0.99849	-0.05247	-0.01657	0.05201	0.99828	-0.02692	0.01795	0.02602	0.99950	
18.28418	153.32610	-214.83514	-1.46376	1.30813	-2.96902	2.31594	0.99840	-0.05236	-0.02147	0.05178	0.99830	-0.02669	0.02283	0.02554	0.99941	
16.18497	152.35190	-217.55966	-1.50044	1.43475	-2.96644	2.31415	0.99835	-0.05239	-0.02364	0.05173	0.99828	-0.02744	0.02504	0.02618	0.99934	
14.81287	149.99791	-217.31107	-1.71951	1.38720	-2.97216	2.32739	0.99836	-0.05255	-0.02261	0.05184	0.99817	-0.03122	0.02421	0.03000	0.99926	
13.18063	150.61411	-214.59476	-1.73096	1.30530	-2.96677	2.26557	0.99840	-0.05242	-0.02118	0.05174	0.99817	-0.03134	0.02278	0.03020	0.99928	
12.43073	151.07619	-209.67395	-1.79146	1.07016	-2.98652	2.27318	0.99847	-0.05266	-0.01701	0.05209	0.99812	-0.03219	0.01868	0.03126	0.99934	
12.44958	151.24652	-203.20929	-1.94049	0.75107	-3.03668	2.27554	0.99851	-0.05339	-0.01129	0.05297	0.99800	-0.03451	0.01311	0.03386	0.99934	
12.95776	150.02322	-195.41647	-2.28109	0.40099	-3.00320	2.30312	0.99860	-0.05263	-0.00490	0.05239	0.99782	-0.04011	0.00700	0.03980	0.99918	
13.89026	151.52734	-188.07544	-2.31163	0.04254	-3.01600	2.30548	0.99861	-0.05260	0.00138	0.05261	0.99780	-0.04032	0.00074	0.04033	0.99919	
16.00894	152.11223	-180.67355	-2.39320	-0.37159	-3.09603	2.31197	0.99852	-0.05369	0.00873	0.05401	0.99768	-0.04135	-0.00649	0.04176	0.99911	
17.15829	151.90622	-175.65582	-2.48866	-0.57705	-3.12293	2.23013	0.99846	-0.05399	0.01241	0.05448	0.99760	-0.04281	-0.01007	0.04342	0.99901	
19.89099	151.83044	-171.87070	-2.49163	-0.81701	-3.13046	2.38581	0.99841	-0.05394	0.01660	0.05460	0.99760	-0.04263	-0.01426	0.04347	0.99895	
22.45126	153.24530	-170.91351	-2.28431	-0.93543	-3.13772	2.28716	0.99837	-0.05404	0.01847	0.05473	0.99774	-0.03891	-0.01633	0.03985	0.99907	
26.02267	152.75714	-171.39706	-2.16538	-1.01983	-3.10025	2.36268	0.99838	-0.05337	0.01980	0.05407	0.99786	-0.03677	-0.01780	0.03778	0.99913	
29.15109	154.24588	-175.45197	-1.72673	-0.94803	-3.00333	2.24704	0.99849	-0.05187	0.01809	0.05239	0.99820	-0.02922	-0.01655	0.03013	0.99941	
32.66690	156.03442	-180.91577	-1.30802	-0.80218	-2.93521	2.15345	0.99859	-0.05087	0.01515	0.05120	0.99844	-0.02208	-0.01400	0.02283	0.99964	
36.38666	155.79745	-187.71429	-1.02978	-0.60645	-2.89622	2.20074	0.99867	-0.05033	0.01148	0.05052	0.99857	-0.01741	-0.01058	0.01797	0.99978	
40.02026	157.09445	-195.61218	-0.67547	-0.36787	-2.80632	2.28125	0.99878	-0.04888	0.00699	0.04896	0.99874	-0.01146	-0.00642	0.01179	0.99991	
44.60156	157.26392	-202.16772	-0.41845	-0.20850	-2.84665	2.22982	0.99876	-0.04964	0.00400	0.04966	0.99874	-0.00711	-0.00364	0.00730	0.99997	
49.29800	157.92093	-207.66135	-0.21967	-0.09219	-2.78996	2.20505	0.99881	-0.04867	0.00179	0.04867	0.99881	-0.00375	-0.00161	0.00383	0.99999	
53.22537	158.58380	-212.80301	-0.18985	0.09533	-2.78891	2.27529	0.99881	-0.04866	-0.00150	0.04866	0.99881	-0.00339	0.00166	0.00331	0.99999	
57.29373	159.68596	-214.55530	-0.12796	0.13818	-2.82132	2.26305	0.99878	-0.04923	-0.00230	0.04922	0.99879	-0.00235	0.00241	0.00223	0.99999	
61.74002	160.75604	-214.10706	-0.26951	0.09515	-2.85783	2.37345	0.99875	-0.04987	-0.00142	0.04986	0.99874	-0.00478	0.00166	0.00470	0.99999	
66.01544	158.67618	-208.99551	-0.89258	-0.11123	-2.81122	2.27025	0.99879	-0.04901	0.00270	0.04905	0.99868	-0.01546	-0.00194	0.01558	0.99988	
69.07928	159.12579	-201.99396	-1.21155	-0.30934	-2.87052	2.27058	0.99873	-0.04995	0.00645	0.05008	0.99853	-0.02085	-0.00540	0.02114	0.99976	
72.37769	159.54208	-191.40710	-1.50510	-0.73645	-2.90356	2.15438	0.99863	-0.05030	0.01416	0.05065	0.99839	-0.02558	-0.01285	0.02626	0.99957	
74.42743	157.34167	-179.46094	-2.10539	-1.11671	-2.90308	2.24127	0.99853	-0.04990	0.02131	0.05064	0.99808	-0.03570	-0.01949	0.03673	0.99914	
75.81982	156.90613	-165.34329	-2.37726	-1.62668	-2.98182	2.28330	0.99824	-0.05080	0.03048	0.05200	0.99785	-0.03995	-0.02839	0.04146	0.99874	
76.60742	156.43817	-151.21472	-2.60856	-2.08459	-2.96772	2.28821	0.99800	-0.05007	0.03864	0.05174	0.99771	-0.04357	-0.03637	0.04548	0.99830	
76.93756	155.56699	-135.86322	-2.69054	-2.63783	-3.02723	2.24278	0.99755	-0.05060	0.04839	0.05275	0.99762	-0.04445	-0.04602	0.04689	0.99784	
76.32843	153.92271	-122.30994	-2.80670	-3.03454	-2.96290	2.27226	0.99726	-0.04904	0.05533	0.05162	0.99760	-0.04617	-0.05294	0.04890	0.99740	
75.61780	152.64230	-109.68985	-2.73590	-3.43687	-2.92383	2.23924	0.99690	-0.04809	0.06224	0.05092	0.99771	-0.04462	-0.05995	0.04765	0.99706	
73.99915	152.87289	-100.30460	-2.33758	-3.67008	-2.94070	2.25784	0.99664	-0.04865	0.06597	0.05120	0.99799	-0.03745	-0.06401	0.04070	0.99712	
71.65579	151.57101	-94.03720	-2.09903	-3.77806	-2.90426	2.26927	0.99655	-0.04822	0.06762	0.05056	0.99817	-0.03324	-0.06589	0.03655	0.99716	
69.06686	151.15163	-91.82205	-1.52394	-3.77247	-3.04887	2.29387	0.99642	-0.05142	0.06709	0.05307	0.99832	-0.02306	-0.06579	0.02654	0.99748	
65.74612	147.39037	-93.16376	-1.46053	-3.58717	-3.02906	2.26611	0.99665	-0.05123	0.06381	0.05274	0.99836	-0.02215	-0.06257	0.02544	0.99772	
61.74344	148.48901	-100.34195	-0.79877	-3.25220	-3.08877	2.24904	0.99694	-0.05309	0.05739	0.05380	0.99849	-0.01086	-0.05673	0.01392	0.99829	
57.52875	145.89197	-110.32214	-0.70458	-2.83370	-3.14184	2.24454	0.99728	-0.05420	0.05003	0.05474	0.99845	-0.00957	-0.04944	0.01228	0.99870	
51.20642	142.90741	-124.92639	-0.63344	-2.13427	-3.23749	2.21872	0.99771	-0.05606	0.03780	0.05644	0.99837	-0.00893	-0.03724	0.01105	0.99925	
45.08066	140.24951	-142.93704	-0.70636	-1.40554	-3.26738	2.25830	0.99807	-0.05669	0.02519	0.05698	0.99832	-0.01091	-0.02453	0.01232	0.99962	
39.26627	137.73421	-161.96994	-0.73967	-0.69589	-3.34128	2.27613	0.99823	-0.05812	0.01288	0.05828	0.99823	-0.01218	-0.01215	0.01291	0.99984	
32.13248	137.00171	-183.90714	-0.72511	0.17362	-3.36639	2.25944	0.99827	-0.05875	-0.00228	0.05872	0.99819	-0.01281	0.00303	0.01266	0.99992	
25.20023	133.80746	-205.34134	-1.05206	1.00460	-3.39191	2.23125	0.99809	-0.05948	-0.01641	0.05916	0.99806	-0.01937	0.01753	0.01836	0.99968	
19.07608	132.80289	-225.46634	-1.27052	1.76047	-3.36151	2.23539	0.99781	-0.05930	-0.02936	0.05861	0.99799	-0.02394	0.03072	0.02216	0.99928	
13.57809	133.20288	-243.37979	-1.31986	2.35506	-3.40214	2.22987	0.99739	-0.06027	-0.03964	0.05929	0.99792	-0.02543	0.04109	0.02301	0.99889	
8.32230	132.37617	-257.98126	-1.58219	2.92110	-3.40429	2.24198	0.99694	-0.06076	-0.04921	0.05930	0.99777	-0.03059	0.05096	0.02758	0.99832	
4.58365	132.50507	-268.17093	-1.80866	3.23655	-3.39157	2.38131	0.99666	-0.06091	-0.05446	0.05907	0.99765	-0.03484	0.05646	0.03151	0.99791	
2.16370	133.65300	-273.04279	-1.87748	3.32116	-3.42310	2.28878	0.99654	-0.06157	-0.05584	0.05961	0.99757	-0.03616	0.05793	0.03271	0.99778	
0.95187	133.33423	-272.52832	-2.13687	3.18265	-3.44700	2.25608	0.99665	-0.06215	-0.05314	0.06003	0.99737	-0.04056	0.05552	0.03723	0.99776	
0.59869	131.91771	-267.32263	-2.47774	2.84694	-3.31917	2.35303	0.99709	-0.05999	-0.04704	0.05783	0.99726	-0.04603	0.04967	0.04318	0.99783	
0.44330	132.40210	-258.61343	-2.46824	2.36395	-3.30635	2.35163	0.99749	-0.05939	-0.03866	0.05763	0.99731	-0.04537	0.04125	0.04303	0.99822	
1.27841	132.91455	-245.48267	-2.37176	1.66849	-3.26774	2.24877	0.99795	-0.05816	-0.02669	0.05698	0.99745	-0.04297	0.02912	0.04137	0.99872	
2.56143	135.24210	-229.66962	-1.98162	0.81122	-3.24663	2.34204	0.99829	-0.05709	-0.01217	0.05663	0.99777	-0.03532	0.01416	0.03458	0.99930	
3.82397	137.05820	-211.62421	-1.64295	-0.07490	-3.24318	2.22230	0.99840	-0.05651	0.00293	0.05657	0.99799	-0.02855	-0.00131	0.02867	0.99959	
5.20059	138.24844	-192.40234	-1.38933	-0.97562	-3.15263	2.35473	0.99834	-0.05457	0.01833	0.05499	0.99822	-0.02327	-0.01703	0.02424	0.99956	
5.99677	140.20886	-173.31287	-1.19833	-1.71599	-3.03155	2.29930	0.99815	-0.05225	0.03100	0.05286	0.99842	-0.01930	-0.02995	0.02090	0.99933	
8.26788	143.18820	-153.59482	-0.91396	-2.55426	-2.90895	2.21120	0.99772	-0.05003	0.04531	0.05070	0.99862	-0.01367	-0.04457	0.01594	0.99888	
9.68784	147.26010	-137.08191	-0.43986	-3.13621	-2.90032	2.33230	0.99722	-0.05018	0.05503	0.05052	0.99871	-0.00490	-0.05471	0.00767	0.99847	
10.84161	148.60693	-122.71051	-0.45047	-3.54455	-2.89246	2.31024	0.99682	-0.04997	0.06214	0.05036	0.99872	-0.00473	-0.06182	0.00785	0.99806	
13.03494	150.38065	-110.60641	-0.49561	-3.87496	-2.82943	2.28545	0.99650	-0.04878	0.06792	0.04925	0.99877	-0.00530	-0.06758	0.00863	0.99768	
14.02618	152.43964	-103.36832	-0.53273	-3.95682	-2.79850	2.23056	0.99643	-0.04818	0.06937	0.04871	0.99880	-0.00592	-0.06900	0.00928	0.99757	
15.01358	153.50812	-99.65384	-0.77742	-3.90845	-2.75241	2.33666	0.99652	-0.04709	0.06873	0.04791	0.99880	-0.01028	-0.06816	0.01354	0.99758	
14.57214	154.53043	-100.30957	-0.96992	-3.65430	-2.78212	2.26525	0.99679	-0.04745	0.06447	0.04844	0.99873	-0.01381	-0.06374	0.01689	0.99782	
13.29593	156.80914	-105.76361	-1.01504	-3.24482	-2.78134	2.18850	0.99722	-0.04752	0.05739	0.04845	0.99871	-0.01495	-0.05660	0.01769	0.99824	
12.07813	156.17502	-113.58188	-1.43465	-2.83878	-2.78277	2.21274	0.99760	-0.04730	0.05067	0.04849	0.99857	-0.02260	-0.04953	0.02501	0.99846	
9.61655	155.56509	-124.81952	-1.84557	-2.30121	-2.85141	2.30028	0.99796	-0.04843	0.04168	0.04971	0.99831	-0.03017	-0.04015	0.03218	0.99868	
6.44156	156.15959	-138.73206	-2.04466	-1.69252	-2.82922	2.30384	0.99835	-0.04828	0.03124	0.04934	0.99820	-0.03418	-0.02954	0.03566	0.99893	
2.37363	156.21996	-154.88135	-2.30176	-0.98466	-2.85145	2.27383	0.99861	-0.04902	0.01915	0.04974	0.99799	-0.03926	-0.01718	0.04016	0.99905	
-1.80426	156.76250	-171.78217	-2.44787	-0.30593	-2.86811	2.23175	0.99873	-0.04976	0.00746	0.05004	0.99785	-0.04239	-0.00534	0.04271	0.99907	
-6.61731	156.48178	-188.66232	-2.71761	0.39734	-2.74610	2.34501	0.99883	-0.04818	-0.00465	0.04791	0.99771	-0.04769	0.00693	0.04741	0.99885	
-10.11691	157.69923	-203.83923	-2.68822	0.90835	-2.69603	2.33516	0.99877	-0.04773	-0.01361	0.04703	0.99776	-0.04759	0.01585	0.04690	0.99877	
-14.49521	158.33290	-217.21790	-2.57197	1.42156	-2.76571	2.34068	0.99853	-0.04932	-0.02259	0.04824	0.99778	-0.04602	0.02481	0.04486	0.99869	
-17.71356	159.51135	-227.51581	-2.33568	1.74247	-2.71910	2.27395	0.99841	-0.04864	-0.02841	0.04742	0.99799	-0.04215	0.03041	0.04074	0.99871	
-20.80661	159.57385	-233.55701	-2.20266	1.95000	-2.69826	2.21056	0.99831	-0.04835	-0.03216	0.04705	0.99809	-0.03999	0.03403	0.03841	0.99868	
-22.54459	159.70381	-236.12540	-1.95518	1.93350	-2.75860	2.34492	0.99827	-0.04925	-0.03204	0.04810	0.99820	-0.03570	0.03374	0.03410	0.99885	
-24.00082	160.54581	-234.90186	-1.54409	1.78593	-2.89781	2.23120	0.99824	-0.05138	-0.02975	0.05053	0.99832	-0.02849	0.03117	0.02693	0.99915	
-24.68964	158.81425	-229.88718	-1.48143	1.47814	-2.84919	2.27001	0.99843	-0.05036	-0.02447	0.04969	0.99840	-0.02710	0.02580	0.02584	0.99933	
-24.16638	159.84531	-221.86154	-1.18907	0.98562	-2.86247	2.21277	0.99860	-0.05028	-0.01614	0.04993	0.99852	-0.02158	0.01720	0.02075	0.99964	
-23.49890	161.09912	-211.13605	-0.80317	0.40985	-2.95595	2.29353	0.99864	-0.05166	-0.00642	0.05157	0.99857	-0.01437	0.00715	0.01402	0.99988	
-22.25027	160.32439	-199.01389	-0.74983	-0.21688	-2.94855	2.30821	0.99867	-0.05139	0.00445	0.05144	0.99859	-0.01287	-0.00379	0.01309	0.99991	
-20.70544	160.99847	-186.24963	-0.55596	-0.83797	-2.86777	2.31791	0.99864	-0.04989	0.01509	0.05003	0.99871	-0.00896	-0.01462	0.00970	0.99985	
-18.43329	162.64099	-173.77698	-0.24047	-1.45171	-2.84948	2.19109	0.99844	-0.04961	0.02551	0.04970	0.99876	-0.00293	-0.02533	0.00420	0.99967	
-16.30692	161.76398	-161.49921	-0.20558	-1.97957	-2.86025	2.20963	0.99816	-0.04978	0.03468	0.04987	0.99875	-0.00186	-0.03454	0.00359	0.99940	
-13.60568	162.51213	-151.23450	-0.00152	-2.40493	-2.94079	2.28918	0.99780	-0.05130	0.04191	0.05126	0.99868	0.00213	-0.04196	0.00003	0.99912	
-11.49081	161.82822	-142.35562	-0.04606	-2.68188	-2.97095	2.22647	0.99756	-0.05179	0.04677	0.05177	0.99866	0.00162	-0.04679	0.00080	0.99890	
-9.61777	160.81993	-136.10568	-0.20047	-2.72897	-3.01115	2.24704	0.99749	-0.05236	0.04773	0.05247	0.99862	-0.00099	-0.04761	0.00349	0.99886	
-7.07800	156.46109	-130.32446	-0.78848	-2.82329	-3.06161	2.30507	0.99736	-0.05273	0.04992	0.05334	0.99851	-0.01111	-0.04926	0.01374	0.99869	
-5.12756	156.99039	-127.93039	-0.85313	-2.72909	-3.09669	2.28636	0.99741	-0.05331	0.04834	0.05396	0.99847	-0.01230	-0.04761	0.01487	0.99876	
-3.97537	154.73138	-127.23776	-1.28619	-2.51386	-3.23480	2.22866	0.99745	-0.05543	0.04505	0.05637	0.99821	-0.01994	-0.04386	0.02242	0.99879	
-2.72134	151.95157	-127.59012	-1.76448	-2.26260	-3.36630	2.18876	0.99750	-0.05748	0.04120	0.05867	0.99787	-0.02842	-0.03948	0.03077	0.99875	
-2.24713	149.11700	-130.41473	-2.28603	-1.94697	-3.47114	2.22275	0.99759	-0.05914	0.03630	0.06051	0.99745	-0.03776	-0.03397	0.03987	0.99863	
-2.01984	145.72559	-134.22867	-2.92163	-1.56719	-3.56523	2.32381	0.99769	-0.06071	0.03043	0.06216	0.99685	-0.04917	-0.02735	0.05095	0.99833	
-2.08899	145.02472	-140.52100	-3.37198	-1.16666	-3.51653	2.29929	0.99791	-0.06004	0.02389	0.06132	0.99646	-0.05746	-0.02036	0.05881	0.99806	
-2.98193	144.67316	-147.61618	-3.54811	-0.73648	-3.61170	2.22177	0.99793	-0.06208	0.01670	0.06299	0.99615	-0.06096	-0.01285	0.06188	0.99800	
-3.63452	142.62628	-154.95383	-4.09320	-0.34453	-3.59366	2.42376	0.99802	-0.06209	0.01046	0.06268	0.99551	-0.07086	-0.00601	0.07138	0.99743	
-3.71466	144.61624	-162.96085	-4.01227	-0.06649	-3.66563	2.27075	0.99795	-0.06370	0.00563	0.06393	0.99551	-0.06975	-0.00116	0.06997	0.99755	
-4.03452	145.42563	-171.40918	-4.01948	0.20437	-3.66449	2.42938	0.99795	-0.06401	0.00093	0.06391	0.99548	-0.07018	0.00357	0.07010	0.99753	
-4.94849	147.11201	-179.47403	-3.92441	0.51104	-3.59707	2.27756	0.99799	-0.06320	-0.00459	0.06274	0.99565	-0.06886	0.00892	0.06844	0.99762	
-4.49332	149.33243	-187.13388	-3.67964	0.68219	-3.46769	2.28367	0.99810	-0.06112	-0.00798	0.06048	0.99607	-0.06478	0.01191	0.06417	0.99787	
-3.75769	154.48846	-194.52661	-2.83327	0.76544	-3.55307	2.26762	0.99799	-0.06256	-0.01025	0.06197	0.99682	-0.05016	0.01336	0.04943	0.99869	
-2.46210	156.22025	-200.33801	-2.50499	0.84981	-3.35119	2.34389	0.99818	-0.05905	-0.01224	0.05845	0.99730	-0.04450	0.01483	0.04370	0.99893	
-0.37411	160.63274	-205.50409	-1.65765	0.81457	-3.32840	2.30076	0.99821	-0.05845	-0.01251	0.05805	0.99787	-0.02970	0.01422	0.02892	0.99948	
2.03110	165.62262	-209.64703	-0.50462	0.76684	-3.51753	2.24394	0.99803	-0.06147	-0.01282	0.06135	0.99807	-0.00961	0.01338	0.00881	0.99987	
5.24338	166.07388	-211.85791	-0.07767	0.68059	-3.34650	2.20474	0.99822	-0.05839	-0.01178	0.05837	0.99829	-0.00205	0.01188	0.00136	0.99993	
8.98108	168.84341	-213.55719	0.72357	0.55468	-3.36218	2.26318	0.99823	-0.05852	-0.01040	0.05864	0.99821	0.01204	0.00968	-0.01263	0.99987	
13.34415	171.02490	-213.74359	1.45604	0.34749	-3.47430	2.15053	0.99814	-0.06043	-0.00759	0.06060	0.99785	0.02500	0.00606	-0.02541	0.99966	
17.38251	169.35008	-213.32828	1.58828	0.28585	-3.38015	2.15655	0.99825	-0.05880	-0.00661	0.05896	0.99788	0.02737	0.00499	-0.02772	0.99960	
22.89780	168.54326	-211.45706	1.65836	0.06512	-3.35813	2.16447	0.99828	-0.05852	-0.00283	0.05858	0.99787	0.02882	0.00114	-0.02894	0.99958	
28.72839	166.67691	-209.20609	1.60215	-0.14570	-3.39208	2.22670	0.99824	-0.05922	0.00088	0.05917	0.99785	0.02806	-0.00254	-0.02796	0.99961	
33.98798	161.68361	-206.71704	0.91218	-0.25068	-3.34217	2.25645	0.99829	-0.05836	0.00344	0.05830	0.99817	0.01615	-0.00438	-0.01592	0.99986	
40.12228	159.45375	-203.86282	0.71667	-0.45234	-3.62451	2.26008	0.99797	-0.06331	0.00709	0.06322	0.99792	0.01298	-0.00789	-0.01251	0.99989	
45.94080	154.53082	-200.52713	-0.06567	-0.59486	-3.83837	2.26488	0.99770	-0.06693	0.01044	0.06694	0.99776	-0.00045	-0.01038	0.00115	0.99995	
52.68396	150.43614	-196.26025	-0.86811	-0.80031	-3.93070	2.28680	0.99755	-0.06833	0.01497	0.06854	0.99755	-0.01416	-0.01397	0.01515	0.99979	
59.23987	146.20877	-191.58185	-1.88781	-0.93207	-3.91888	2.28532	0.99753	-0.06777	0.01847	0.06833	0.99716	-0.03175	-0.01627	0.03294	0.99933	
65.03366	143.09601	-187.33420	-2.66107	-1.01121	-4.18716	2.25667	0.99718	-0.07212	0.02097	0.07300	0.99632	-0.04502	-0.01765	0.04642	0.99877	
71.39719	138.42464	-181.14197	-3.70202	-1.14596	-4.13378	2.32417	0.99720	-0.07065	0.02456	0.07207	0.99541	-0.06296	-0.02000	0.06455	0.99771	
77.74664	137.61029	-174.76465	-4.12680	-1.35629	-4.32768	2.35647	0.99687	-0.07357	0.02897	0.07544	0.99469	-0.06998	-0.02367	0.07194	0.99713	
83.06393	135.47983	-167.35727	-4.62822	-1.51292	-4.45874	2.30082	0.99663	-0.07536	0.03251	0.07771	0.99389	-0.07840	-0.02640	0.08066	0.99639	
87.91888	133.42226	-158.39203	-5.01525	-1.72621	-4.55751	2.31923	0.99639	-0.07653	0.03686	0.07942	0.99323	-0.08476	-0.03012	0.08738	0.99572	
92.05096	133.04214	-148.22305	-5.07027	-1.98859	-4.57887	2.35478	0.99621	-0.07646	0.04151	0.07978	0.99315	-0.08534	-0.03470	0.08832	0.99549	
95.10394	132.87878	-136.22491	-4.94689	-2.28343	-4.56673	2.28563	0.99603	-0.07590	0.04643	0.07956	0.99339	-0.08280	-0.03984	0.08616	0.99548	
96.67923	135.71309	-124.87341	-4.33932	-2.55020	-4.54438	2.31142	0.99587	-0.07565	0.05022	0.07915	0.99427	-0.07191	-0.04449	0.07559	0.99615	
97.52161	138.31293	-113.42508	-3.75237	-2.80314	-4.40076	2.25140	0.99586	-0.07338	0.05368	0.07664	0.99516	-0.06151	-0.04890	0.06537	0.99666	
97.63596	141.22415	-101.97888	-3.06564	-3.04734	-4.30620	2.31882	0.99577	-0.07214	0.05695	0.07498	0.99596	-0.04934	-0.05316	0.05340	0.99716	
97.10071	145.41556	-92.17233	-2.24044	-3.24385	-4.09614	2.24098	0.99585	-0.06917	0.05919	0.07132	0.99684	-0.03495	-0.05659	0.03903	0.99763	
95.27625	150.17709	-85.08029	-1.23569	-3.35945	-4.06166	2.24357	0.99577	-0.06955	0.05997	0.07071	0.99735	-0.01736	-0.05860	0.02153	0.99805	
92.30231	155.70023	-82.38562	-0.40319	-3.24212	-3.76703	2.24051	0.99624	-0.06530	0.05689	0.06559	0.99784	-0.00331	-0.05656	0.00703	0.99837	
89.46124	161.55975	-83.74118	0.59471	-3.11907	-3.71357	2.18711	0.99642	-0.06533	0.05362	0.06467	0.99781	0.01388	-0.05441	-0.01036	0.99846	
85.90982	165.03876	-90.17245	1.08748	-2.79820	-3.47511	2.17190	0.99697	-0.06153	0.04757	0.06054	0.99793	0.02190	-0.04882	-0.01896	0.99863	
80.53787	168.51486	-102.92828	1.50252	-2.21605	-3.35287	2.05609	0.99754	-0.05948	0.03705	0.05844	0.99789	0.02844	-0.03867	-0.02620	0.99891	
75.76288	173.27032	-120.15060	2.11672	-1.65349	-3.46123	2.13624	0.99776	-0.06140	0.02655	0.06035	0.99743	0.03861	-0.02885	-0.03692	0.99890	
69.93365	173.19751	-141.88098	1.84776	-0.86826	-3.39096	2.23388	0.99813	-0.05961	0.01321	0.05914	0.99770	0.03308	-0.01515	-0.03224	0.99937	
63.43597	174.86417	-166.98828	1.71105	0.02534	-3.45418	2.18091	0.99818	-0.06021	-0.00224	0.06025	0.99774	0.02978	0.00044	-0.02986	0.99955	
56.62988	173.51833	-194.39099	1.19910	0.97310	-3.53207	2.27011	0.99796	-0.06124	-0.01824	0.06160	0.99790	0.01984	0.01698	-0.02092	0.99964	
50.76456	173.59639	-219.58759	0.73346	1.74946	-3.64598	2.24240	0.99751	-0.06320	-0.03128	0.06356	0.99792	0.01083	0.03053	-0.01280	0.99945	
45.84805	170.65506	-242.43121	-0.15982	2.43292	-3.72788	2.22993	0.99698	-0.06514	-0.04218	0.06496	0.99787	-0.00554	0.04245	0.00279	0.99909	
42.23654	167.54752	-260.68335	-1.22500	2.89043	-3.61443	2.31323	0.99674	-0.06410	-0.04897	0.06296	0.99771	-0.02451	0.05043	0.02135	0.99850	
38.34277	165.10719	-275.46317	-2.14517	3.34868	-3.63434	2.42024	0.99628	-0.06553	-0.05588	0.06328	0.99715	-0.04106	0.05841	0.03737	0.99759	
37.02887	162.52124	-283.04053	-2.94108	3.37260	-3.70849	2.29529	0.99618	-0.06761	-0.05531	0.06457	0.99640	-0.05500	0.05883	0.05122	0.99695	
36.48819	160.06424	-285.49335	-3.65875	3.25360	-3.73998	2.26879	0.99626	-0.06871	-0.05236	0.06512	0.99560	-0.06737	0.05676	0.06371	0.99635	
36.98782	158.17415	-282.38092	-4.13146	2.93096	-3.85996	2.24598	0.99643	-0.07082	-0.04603	0.06723	0.99489	-0.07531	0.05113	0.07195	0.99610	
38.08377	156.32578	-275.11865	-4.33390	2.44594	-3.97546	2.29501	0.99668	-0.07235	-0.03721	0.06927	0.99452	-0.07834	0.04268	0.07550	0.99623	
40.15387	154.47362	-264.29663	-4.41143	1.86777	-4.02199	2.25689	0.99701	-0.07243	-0.02702	0.07010	0.99441	-0.07901	0.03259	0.07688	0.99651	
43.09534	153.72852	-250.87061	-4.23986	1.17139	-4.01012	2.23933	0.99734	-0.07125	-0.01517	0.06992	0.99472	-0.07518	0.02044	0.07392	0.99705	
46.67807	152.85956	-235.95667	-3.88005	0.42910	-3.98834	2.28628	0.99755	-0.06990	-0.00275	0.06955	0.99526	-0.06802	0.00749	0.06767	0.99768	
49.46027	155.11693	-221.38397	-2.97741	-0.22715	-4.09693	2.23202	0.99744	-0.07114	0.00766	0.07144	0.99611	-0.05153	-0.00396	0.05194	0.99864	
53.68646	156.02945	-206.69009	-2.29114	-0.88739	-3.98247	2.12246	0.99747	-0.06878	0.01821	0.06944	0.99683	-0.03881	-0.01549	0.03997	0.99908	
58.10062	158.65318	-192.86926	-1.25317	-1.54732	-3.98857	2.33583	0.99721	-0.06895	0.02845	0.06953	0.99738	-0.01994	-0.02700	0.02186	0.99940	
62.53006	159.81699	-180.25748	-0.32622	-2.07139	-4.05226	2.23909	0.99685	-0.07046	0.03646	0.07062	0.99750	-0.00313	-0.03614	0.00569	0.99933	
