2.750 0.01153 0.01010 0.00582 0.01819 0.00995 0.01063 -0.05012 -0.03820 -0.05268 0.19312 -0.00240 -0.07676
2.800 0.01093 0.00919 0.00705 0.01849 0.01085 0.00985 -0.05147 -0.03790 -0.05268 0.19486 -0.00865 -0.07009
2.850 0.01426 0.00704 0.00674 0.01728 0.01236 0.00831 -0.05050 -0.03940 -0.05299 0.19573 -0.02933 -0.07593
2.900 0.01578 0.01439 0.00766 0.01667 0.01508 0.00869 -0.05070 -0.03971 -0.05146 0.20008 -0.03510 -0.07718
2.950 0.01578 0.01715 0.01011 0.01576 0.00693 0.00676 -0.05360 -0.03940 -0.05360 0.19747 -0.04856 -0.07635
3.000 0.01760 0.01562 0.00889 0.01516 0.00513 0.00367 -0.05166 -0.02918 -0.04349 0.20356 -0.04520 -0.07051
3.050 0.01487 0.01500 0.01042 0.01516 0.00271 0.00425 -0.05070 -0.03820 -0.05391 0.19573 -0.04760 -0.07218
3.100 0.01882 0.01470 0.00766 0.01334 0.00000 0.00831 -0.05050 -0.03249 -0.05422 0.21052 -0.03318 -0.06341
3.150 0.01821 0.02174 0.01103 0.01394 0.00784 0.00599 -0.04857 -0.03790 -0.05636 0.19138 -0.02837 -0.06884
3.200 0.01851 0.01470 0.01103 0.01667 0.00482 0.00792 -0.04779 -0.03700 -0.05912 0.20965 -0.00433 -0.06550
3.250 0.01760 0.01500 0.00981 0.01546 0.00633 0.00599 -0.04973 -0.03880 -0.05942 0.20269 0.00625 -0.06884
3.300 0.01548 0.01409 0.00981 0.01576 0.00874 0.00811 -0.04915 -0.03640 -0.05605 0.20530 0.02837 -0.06926
3.350 0.01396 0.01010 0.00705 0.01334 0.00784 0.00599 -0.04992 -0.03880 -0.05881 0.19225 0.03269 -0.08010
3.400 0.01002 0.00919 0.00766 0.01121 0.01055 0.00618 -0.04896 -0.03760 -0.05758 0.19921 0.04568 -0.07843
3.450 0.00971 0.00827 0.00644 0.01394 0.00724 0.00811 -0.04915 -0.03850 -0.05605 0.18964 0.04087 -0.07718
3.500 0.01426 0.00949 0.00582 0.01394 0.00362 0.01140 -0.04760 -0.03549 -0.05299 0.19660 0.04375 -0.07635
3.550 0.01032 0.00827 0.00644 0.01455 0.00965 0.00753 -0.04896 -0.04512 -0.05268 0.19138 0.02692 -0.07176
3.600 0.00971 0.01010 0.00736 0.01546 0.00814 0.00966 -0.04934 -0.03850 -0.05330 0.20182 0.03269 -0.06926
3.650 0.01578 0.01592 0.00736 0.01667 0.01055 0.00869 -0.04896 -0.03730 -0.04962 0.18964 0.01010 -0.06133
3.700 0.01305 0.01102 0.00674 0.01788 0.01598 0.00213 -0.04896 -0.03519 -0.04809 0.20008 0.00337 -0.05716
3.750 0.01426 0.01286 0.00920 0.01546 0.00844 0.00966 -0.04857 -0.03850 -0.04840 0.18964 -0.01923 -0.05507
3.800 0.01609 0.01225 0.00950 0.01667 0.01176 0.01063 -0.04760 -0.03519 -0.04594 0.19399 -0.02452 -0.05006
3.850 0.01518 0.01225 0.00797 0.01394 0.01085 0.00869 -0.04915 -0.03610 -0.04778 0.19573 -0.04135 -0.06717
3.900 0.01487 0.01347 0.00858 0.01455 0.00693 0.00773 -0.05186 -0.03700 -0.04931 0.21661 -0.04327 -0.05799
3.950 0.01882 0.01439 0.01011 0.01879 0.01025 0.00831 -0.04954 -0.03610 -0.04993 0.20095 -0.04471 -0.06884
4.000 0.01973 0.01378 0.00613 0.01910 0.00482 0.00889 -0.04721 -0.04061 -0.04594 0.20617 -0.04231 -0.06175
4.050 0.02246 0.01194 0.00889 0.01303 0.01116 0.00696 -0.04992 -0.03820 -0.05391 0.19573 -0.03798 -0.07593
4.100 0.01487 0.01317 0.00981 0.01485 0.00693 0.00947 -0.04896 -0.03850 -0.05422 0.20182 -0.02789 -0.07051
4.150 0.01609 0.01194 0.00215 0.01546 0.00784 0.00831 -0.04915 -0.03760 -0.05391 0.18703 -0.02067 -0.06633
4.200 0.01366 0.00949 0.00766 0.01516 0.00452 0.00831 -0.04973 -0.03760 -0.05360 0.19834 -0.00288 -0.07593
4.250 0.01244 0.01164 0.00674 0.01576 0.03377 0.01294 -0.05050 -0.03820 -0.05697 0.18964 0.00337 -0.07969
4.300 0.01548 0.01072 0.00674 0.01576 0.00513 0.00831 -0.04315 -0.04181 -0.05850 0.20008 0.02500 -0.07384
4.350 0.01305 0.01041 0.00644 0.01455 0.00603 0.00792 -0.04896 -0.03730 -0.05697 0.18877 0.02308 -0.07885
4.400 0.01153 0.00949 0.00521 0.01516 0.00844 0.00947 -0.04779 -0.03580 -0.05636 0.19834 0.04231 -0.06926
4.450 0.00668 0.00857 0.00613 0.01606 0.00784 0.00966 -0.04625 -0.03850 -0.05360 0.17920 0.04135 -0.07092
4.500 0.00971 0.00766 0.00398 0.01364 0.01266 0.00966 -0.04547 -0.03580 -0.04931 0.20182 0.04616 -0.06258
4.550 0.01002 0.00612 0.00552 0.01516 0.01085 0.00947 -0.04721 -0.03700 -0.05054 0.18442 0.03846 -0.06926
4.600 0.00971 0.00796 0.00552 0.01849 0.01055 0.01140 -0.04683 -0.03580 -0.04196 0.19399 0.04183 -0.06675
